Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-September-2016,592.00,611.95,592.00,601.15,603.821579222783759436,720443,9546,435019030.00,193753,26.89,19.95,9.15
15-September-2016,601.00,602.30,583.75,588.75,588.079744673860943608,815741,7426,479720759.00,522375,64.04,18.55,-12.25
14-September-2016,592.00,604.90,591.20,602.30,597.951458442863512641,300526,4515,179699960.00,84734,28.20,13.70,10.30
12-September-2016,598.00,599.65,588.45,592.20,591.865407366163022220,792027,9020,468773383.00,469025,59.22,11.20,-5.80
9-September-2016,627.00,627.00,611.90,613.20,617.673774636516221326,423609,7532,261652170.00,150417,35.51,15.10,-13.80
8-September-2016,624.50,633.90,619.75,629.20,626.750148199439083803,401486,6726,251631410.00,141960,35.36,14.15,4.70
7-September-2016,636.00,638.00,622.40,625.00,630.350811789069420368,497851,11770,313820782.00,134779,27.07,15.60,-11.00
6-September-2016,600.00,637.60,600.00,635.95,624.260584393834244419,913562,18813,570300748.00,338312,37.03,37.60,35.95
2-September-2016,595.00,602.00,594.35,599.15,598.211494964524488338,200279,4064,119809200.00,60415,30.17,7.65,4.15
1-September-2016,596.00,602.85,592.10,596.20,597.576851015816960748,723211,10811,432174152.00,258240,35.71,10.75,0.20
31-August-2016,591.95,601.70,580.70,595.65,593.498405328506875126,1319394,11690,783058235.00,486143,36.85,21.00,3.70
30-August-2016,590.20,598.90,588.55,591.10,592.958917920872660131,493938,8684,292884942.00,179876,36.42,10.35,0.90
29-August-2016,586.00,596.40,585.65,588.80,593.044361230392123609,442233,5234,262263787.00,264136,59.73,10.75,2.80
26-August-2016,586.00,589.25,580.20,586.80,584.084583247722758715,452631,12457,264374789.00,214686,47.43,9.05,0.80
25-August-2016,585.00,593.70,585.00,586.40,589.700984020846382659,368793,9760,217477595.00,188543,51.12,8.70,1.40
24-August-2016,583.00,584.90,579.00,583.65,581.451656527842770238,213700,4685,124256219.00,79473,37.19,5.90,0.65
23-August-2016,584.95,585.00,580.00,582.30,582.289422354420621912,256853,4299,149562785.00,148748,57.91,5.00,-2.65
22-August-2016,589.00,590.30,579.35,580.15,582.661036211960257451,256048,8386,149189193.00,101654,39.70,10.95,-8.85
19-August-2016,596.85,597.05,586.15,588.40,590.407906898072357571,331078,7528,195471069.00,130065,39.29,10.90,-8.45
18-August-2016,590.00,597.10,590.00,593.00,593.909889609837800201,364797,6971,216656546.00,144995,39.75,7.10,3.00
17-August-2016,586.75,598.00,585.25,589.35,593.636637207804558371,531023,8723,315234708.00,287552,54.15,12.75,2.60
16-August-2016,594.00,594.00,580.05,583.25,584.569671496968924650,439448,11565,256887973.00,159874,36.38,13.95,-10.75
12-August-2016,568.90,592.80,568.90,590.75,585.048005457149415328,618638,14380,361932928.00,283734,45.86,23.90,21.85
11-August-2016,569.00,574.50,566.60,568.10,569.004732931160382368,964096,6519,548575187.00,608086,63.07,7.90,-0.90
10-August-2016,573.00,575.00,562.25,567.05,567.821538381449101835,307349,5065,174519382.00,60241,19.60,12.75,-5.95
9-August-2016,570.25,574.60,566.00,572.10,571.243696530520107667,699932,9833,399831743.00,328634,46.95,8.60,1.85
8-August-2016,569.45,572.00,565.45,569.25,566.323917728451634769,2189238,9515,1239817841.00,1895802,86.60,6.55,-0.20
5-August-2016,550.90,567.75,550.90,565.45,561.876851105637360735,572023,17268,321406482.00,154539,27.02,16.85,14.55
4-August-2016,549.45,555.90,544.90,545.70,547.245809085838761615,1140324,7198,624037530.00,864869,75.84,11.00,-3.75
3-August-2016,546.50,552.75,541.00,548.90,546.576660167887769743,1258698,8094,687974949.00,788367,62.63,11.75,2.40
2-August-2016,551.15,555.50,546.75,549.65,550.457419741784778559,316790,4539,174379406.00,129599,40.91,8.75,-1.50
1-August-2016,546.00,557.35,546.00,550.20,551.676391999039121256,1215554,9517,670592445.00,826401,67.99,11.35,4.20
29-July-2016,543.15,551.45,543.15,546.05,546.585981866469458067,800506,5897,437545358.00,516506,64.52,8.30,2.90
28-July-2016,551.90,553.45,538.00,543.30,543.237536831713546042,1258087,11339,683440083.00,724712,57.60,15.45,-8.60
27-July-2016,552.50,558.45,543.50,548.65,550.739312444500824559,512395,11032,282196070.00,128028,24.99,14.95,-3.85
26-July-2016,538.15,559.00,535.60,553.65,549.516806247632368796,857925,15193,471444206.00,208958,24.36,23.40,15.50
25-July-2016,515.00,540.00,515.00,538.30,530.880581979110912940,1141553,16718,606028321.00,372654,32.64,25.00,23.30
22-July-2016,538.40,545.00,533.00,537.55,538.633433174308915189,536186,10702,288807706.00,169905,31.69,12.00,-0.85
21-July-2016,558.80,559.50,536.00,538.25,547.796591409226559709,1906301,12014,1044265190.00,1525094,80.00,23.50,-20.55
20-July-2016,565.75,565.75,555.80,558.45,562.679487760017422541,1391301,8146,782856534.00,1145572,82.34,9.95,-7.30
19-July-2016,571.90,575.50,563.00,564.00,566.250875826442418539,802385,12188,454351209.00,468104,58.34,12.50,-7.90
18-July-2016,571.80,576.85,568.35,570.05,572.630342244490647640,528102,10301,302407229.00,213555,40.44,8.50,-1.75
15-July-2016,559.00,570.70,556.15,564.75,564.110168488572412385,1867367,9965,1053400713.00,1550832,83.05,14.55,5.75
14-July-2016,556.55,561.80,553.55,560.05,558.390836825153503890,354877,8032,198160065.00,96678,27.24,8.25,3.50
13-July-2016,564.40,564.40,551.15,556.65,556.908979448268931209,298515,9415,166245684.00,87694,29.38,13.25,-7.75
12-July-2016,550.20,562.00,550.00,560.85,556.213912190870465192,495666,9206,275696325.00,160079,32.30,12.00,10.65
11-July-2016,550.50,552.90,542.15,544.35,546.517865195205885843,337080,6209,184220242.00,120598,35.78,10.75,-6.15
8-July-2016,541.00,548.65,540.10,546.45,544.140575814635408431,278284,4571,151425616.00,102957,37.00,8.55,5.45
7-July-2016,539.70,545.75,536.00,542.45,543.052813501718611207,310716,7054,168735198.00,85667,27.57,9.75,2.75
5-July-2016,541.50,546.50,536.10,539.60,541.197538248560153784,531654,8423,287729836.00,178057,33.49,10.40,-1.90
4-July-2016,546.00,546.90,539.75,543.90,543.387686701610545709,294186,5723,159857050.00,116348,39.55,7.15,-2.10
1-July-2016,535.00,545.50,535.00,542.80,542.051931054975015480,440873,14582,238976061.00,189897,43.07,10.50,7.80
30-June-2016,520.15,535.00,520.15,533.45,530.092528226852594533,504927,13013,267658030.00,142859,28.29,14.85,13.30
29-June-2016,519.00,519.00,514.15,517.35,516.948326826831928404,196214,3804,101432499.00,47524,24.22,4.85,-1.65
28-June-2016,515.00,520.60,512.65,514.80,515.768019173042865836,292494,5350,150859051.00,49395,16.89,7.95,-0.20
27-June-2016,510.00,517.90,508.00,514.25,510.756036562123435335,3903712,6998,1993844469.00,3647338,93.43,9.90,4.25
24-June-2016,505.00,514.80,493.00,510.35,502.221632685574169059,866217,15012,435032916.00,196188,22.65,21.80,5.35
23-June-2016,517.95,528.05,515.00,526.50,521.590209582160530126,430237,7433,224407407.00,139921,32.52,13.05,8.55
22-June-2016,519.00,521.00,513.80,515.95,517.479006535244601027,371830,5930,192414219.00,97383,26.19,7.20,-3.05
21-June-2016,525.00,525.00,515.25,517.45,519.383096519909201180,314101,5978,163138750.00,80788,25.72,9.75,-7.55
20-June-2016,516.00,525.00,515.10,524.65,523.834285281106137419,1068511,7421,559722696.00,706866,66.15,9.90,8.65
17-June-2016,527.90,534.00,524.50,526.70,530.096334497889333572,456254,6820,241858573.00,198879,43.59,9.50,-1.20
16-June-2016,527.00,528.15,516.50,523.65,522.561526831133137938,290353,6437,151727307.00,44992,15.50,11.65,-3.35
15-June-2016,532.05,533.80,522.75,528.50,526.845745097655102160,612564,7236,322726737.00,146759,23.96,11.05,-3.55
14-June-2016,535.00,535.05,526.35,530.35,529.839861234266092479,283067,5706,149980180.00,37746,13.33,8.70,-4.65
13-June-2016,531.00,534.00,524.15,531.55,529.076388954912642650,315543,6881,166946351.00,60937,19.31,9.85,0.55
10-June-2016,541.85,549.20,538.30,541.30,543.625118963480444062,391927,6365,213061362.00,103774,26.48,10.90,-0.55
9-June-2016,544.00,545.90,537.05,542.20,542.079174882451084483,356022,7617,192992112.00,111835,31.41,8.85,-1.80
8-June-2016,535.00,541.20,531.00,539.15,537.737620077002775681,390895,8365,210198947.00,126824,32.44,10.20,4.15
7-June-2016,539.90,539.90,527.10,534.40,533.282161451025791286,766189,15300,408594926.00,236881,30.92,12.80,-5.50
6-June-2016,543.00,545.00,530.50,534.10,535.194931859186925239,502709,9238,269047309.00,167717,33.36,14.50,-8.90
3-June-2016,528.00,545.00,526.00,542.80,540.343863189571823587,900867,19295,486777955.00,327974,36.41,19.00,14.80
2-June-2016,510.70,525.00,506.90,524.35,517.213170147393477500,391537,8773,202508093.00,92239,23.56,18.10,13.65
1-June-2016,525.00,529.50,511.35,513.35,520.349821710535991475,747941,13624,389190966.00,136506,18.25,18.15,-11.65
31-May-2016,515.00,518.60,511.00,515.60,513.397678442431479049,4028330,7524,2068135270.00,3781027,93.86,7.60,0.60
30-May-2016,515.00,522.00,512.25,513.30,516.689794101447853871,265082,5949,136965164.00,44180,16.67,9.75,-1.70
27-May-2016,521.00,525.00,509.45,513.10,515.786951454561492077,532841,11772,274832435.00,98481,18.48,15.55,-7.90
26-May-2016,502.00,523.00,500.20,519.20,511.173898259301337104,629345,11213,321704737.00,212730,33.80,22.80,17.20
25-May-2016,492.00,503.30,492.00,502.35,500.402234571580503596,342258,6229,171266668.00,127495,37.25,11.30,10.35
24-May-2016,482.35,491.45,482.35,489.30,487.632153299806543828,475043,4888,231646241.00,284257,59.84,9.10,6.95
23-May-2016,493.00,494.40,485.00,486.30,490.691870296077716256,180966,3606,88798545.00,39166,21.64,9.40,-6.70
20-May-2016,492.25,495.65,488.55,490.85,491.729952262146063708,1897446,8630,933031031.00,1648872,86.90,7.10,-1.40
19-May-2016,501.35,501.35,488.65,490.30,494.594453740121833735,276114,5725,136564453.00,79198,28.68,12.70,-11.05
18-May-2016,500.00,503.00,495.00,501.35,499.324608394624686838,447453,8135,223424294.00,103210,23.07,8.00,1.35
17-May-2016,489.00,505.50,488.35,503.00,500.915290228394242486,745947,15197,373656258.00,208783,27.99,17.15,14.00
16-May-2016,490.00,493.45,477.40,486.85,484.383892191115749353,330585,6624,160130049.00,71387,21.59,16.05,-3.15
13-May-2016,491.25,496.25,486.80,490.80,490.964185699267136958,328165,6824,161117262.00,75423,22.98,9.45,-0.45
12-May-2016,500.00,507.00,490.60,492.45,498.171092021246582048,655729,15695,326665232.00,197090,30.06,16.40,-7.55
11-May-2016,480.10,499.60,479.85,498.40,495.381654605114225324,839306,13987,415776795.00,336489,40.09,19.75,18.30
10-May-2016,479.00,489.00,478.05,487.85,482.563411120810947218,1194751,12665,576543118.00,713819,59.75,10.95,8.85
9-May-2016,465.00,478.20,461.80,477.25,470.251318031545373782,549304,13304,258310930.00,184928,33.67,16.40,12.25
6-May-2016,459.00,463.25,459.00,461.50,461.043483131681710517,374904,12280,172847046.00,150138,40.05,4.25,2.50
5-May-2016,463.20,467.00,458.60,461.40,462.103540923833121814,397128,7277,183514255.00,55530,13.98,8.40,-1.80
4-May-2016,466.70,469.75,460.25,462.30,463.847535701630779626,364059,7309,168867870.00,88374,24.27,9.50,-4.40
3-May-2016,473.00,474.95,466.70,469.75,470.793467575172039730,412986,8198,194431111.00,83615,20.25,8.25,-3.25
2-May-2016,475.00,479.00,468.60,471.90,472.388896101899337503,585362,10731,276518509.00,195049,33.32,10.40,-3.10
29-April-2016,467.70,477.50,465.00,472.25,472.272273223487355268,530379,11107,250483296.00,94338,17.79,12.50,4.55
28-April-2016,465.00,471.75,462.15,468.25,467.481948350428010901,1151723,18268,538409712.00,314730,27.33,9.60,3.25
27-April-2016,464.00,473.70,458.00,465.50,467.085123059012576450,1219740,26462,569722408.00,354249,29.04,15.70,1.50
26-April-2016,470.65,484.60,463.65,480.45,474.742255615041111230,1087659,22607,516357687.00,198591,18.26,20.95,9.80
25-April-2016,474.00,477.40,465.25,470.00,469.456816841781860159,442661,9125,207810224.00,158338,35.77,12.15,-4.00
22-April-2016,467.00,478.05,462.00,474.65,471.875327041869718221,478532,10463,225807444.00,64928,13.57,16.05,7.65
21-April-2016,463.50,472.85,462.80,467.60,466.758592204641670707,5068606,14176,2365815401.00,4442050,87.64,10.05,4.10
20-April-2016,445.50,460.05,444.45,458.05,455.418747805477528089,637952,13066,290535301.00,129557,20.31,15.60,12.55
18-April-2016,445.00,445.05,437.30,444.15,442.354758643704852154,287666,6910,127250424.00,71831,24.97,7.75,-0.85
13-April-2016,439.00,445.00,438.35,440.75,442.085857927102954321,521338,8361,230476157.00,224903,43.14,6.65,1.75
12-April-2016,431.25,436.35,429.20,433.45,432.962031322709345701,655435,5098,283778469.00,39179,5.98,7.15,2.20
11-April-2016,425.95,432.00,417.55,429.90,425.027977428950577265,427273,8795,181602979.00,106715,24.98,14.45,3.95
8-April-2016,428.40,428.40,420.20,421.50,422.025593727093502341,536147,8529,226267756.00,198277,36.98,8.20,-6.90
7-April-2016,427.80,431.90,425.00,426.45,428.652026212295477312,431248,9428,184855329.00,81869,18.98,6.90,-1.35
6-April-2016,434.00,436.45,423.30,424.85,427.121102437807166957,737384,11915,314952267.00,293808,39.84,13.15,-9.15
5-April-2016,443.70,449.50,430.60,432.25,442.631883583488092482,1771570,15788,784153366.00,279455,15.77,18.90,-11.45
4-April-2016,452.90,452.90,441.95,445.10,446.256289312748453662,343877,6779,153457274.00,95944,27.90,10.95,-7.80
1-April-2016,443.65,451.80,440.30,449.55,446.754109702521078782,549249,12882,245379248.00,67354,12.26,11.50,5.90
31-March-2016,442.10,448.60,438.00,444.55,443.905442039574066150,619345,12359,274930616.00,212043,34.24,10.60,2.45
30-March-2016,432.00,445.30,432.00,443.40,438.157995031293002866,649666,9539,284656352.00,290412,44.70,13.30,11.40
29-March-2016,425.00,432.80,422.80,429.35,428.604635532998632095,547553,7530,234683754.00,216824,39.60,10.00,4.35
28-March-2016,437.55,438.45,420.20,422.80,429.077980464225661245,707113,8849,303406618.00,342510,48.44,18.25,-14.75
23-March-2016,437.50,441.00,435.30,437.55,437.746487561485746230,311251,5829,136249032.00,70469,22.64,5.70,0.05
22-March-2016,445.50,447.50,434.60,440.65,441.755703508683104652,790040,11846,349004676.00,276196,34.96,12.90,-4.85
21-March-2016,438.00,445.00,438.00,443.55,442.214285033356021910,524493,10075,231938297.00,157401,30.01,7.00,5.55
18-March-2016,429.10,437.25,429.00,435.95,433.622492662665811805,502226,7678,217776490.00,127297,25.35,8.25,6.85
17-March-2016,430.00,434.95,425.25,427.95,430.711401515978942309,915580,14770,394350745.00,298167,32.57,9.70,-2.05
16-March-2016,419.00,425.50,411.00,424.25,418.203884404867299527,618988,10119,258863186.00,154223,24.92,14.50,5.25
15-March-2016,417.50,421.75,416.20,419.15,419.406248335595936546,844897,10925,354355081.00,394977,46.75,5.55,1.65
14-March-2016,417.80,422.00,413.25,415.95,417.223926532852946834,462683,7068,193042418.00,88688,19.17,8.75,-1.85
11-March-2016,413.85,421.90,408.65,412.45,414.335009167713141961,678468,9895,281113045.00,176219,25.97,13.25,-1.40
10-March-2016,418.00,419.85,410.75,413.15,413.949854292517227343,555222,8284,229834066.00,143578,25.86,9.10,-4.85
9-March-2016,409.85,418.00,407.75,417.05,414.747381671332874041,545768,9409,226355849.00,136994,25.10,10.25,7.20
8-March-2016,416.00,423.05,409.00,411.70,414.300986029243361178,829590,10980,343699955.00,218061,26.29,14.05,-4.30
4-March-2016,417.70,418.20,409.25,415.80,413.877519547957253527,664008,11645,274817984.00,159384,24.00,8.95,-1.90
3-March-2016,411.00,419.00,407.05,416.85,412.612086900076696664,1052197,14126,434149200.00,347302,33.01,11.95,5.85
2-March-2016,401.70,411.65,400.25,407.15,407.510860090756390544,1069236,14178,435725282.00,406378,38.01,11.40,5.45
1-March-2016,379.50,393.00,379.50,391.90,387.614854649297311172,779150,15969,302010114.00,241649,31.01,13.50,12.40
29-February-2016,389.00,391.00,373.70,375.25,385.806391412987832766,29390246,42675,11338944752.00,26067951,88.70,17.30,-13.75
26-February-2016,384.65,389.95,382.20,386.05,386.822704043996251213,711697,8438,275300558.00,281914,39.61,7.75,1.40
25-February-2016,386.50,388.95,378.15,379.20,383.084184622547195889,481133,8294,184314443.00,118023,24.53,10.80,-7.30
24-February-2016,384.70,391.00,377.25,386.55,384.137292058154485214,758325,12351,291300912.00,220578,29.09,13.75,1.85
23-February-2016,398.00,399.00,383.45,385.10,388.895400669842010624,582824,9167,226657573.00,157748,27.07,15.55,-12.90
22-February-2016,396.90,398.50,391.50,397.10,395.750436228941111643,587994,9222,232698882.00,154968,26.36,7.00,0.20
19-February-2016,397.95,397.95,390.10,392.50,392.776220034472913384,472835,9966,185718344.00,149341,31.58,7.85,-5.45
18-February-2016,405.00,412.15,392.00,397.95,401.121396838048484464,662439,12033,265718457.00,137792,20.80,20.15,-7.05
17-February-2016,409.50,409.50,395.10,403.55,400.673468353361069459,710265,12504,284584341.00,102422,14.42,14.40,-5.95
16-February-2016,420.55,422.40,402.65,405.55,416.863180223072888443,2760712,12643,1150839184.00,2217971,80.34,19.75,-15.00
15-February-2016,398.00,420.00,396.00,417.50,412.109023944408242897,771913,15555,318112313.00,235294,30.48,24.00,19.50
12-February-2016,381.00,395.80,379.15,390.80,387.308166173818168710,1442634,23428,558743929.00,429792,29.79,16.65,9.80
11-February-2016,391.00,397.00,373.30,377.50,386.002885493748096879,827588,13048,319451356.00,269984,32.62,23.70,-13.50
10-February-2016,399.95,399.95,385.80,393.20,391.806377795950115197,1151934,11897,451335088.00,582048,50.53,14.15,-6.75
9-February-2016,403.00,405.90,396.30,400.40,402.064657055482743556,565383,13574,227320522.00,169179,29.92,9.60,-2.60
8-February-2016,400.20,417.80,400.20,408.40,411.953802206816162212,833871,14915,343516329.00,303611,36.41,17.60,8.20
5-February-2016,384.15,405.00,384.15,398.90,394.371169508525576730,747750,17563,294891042.00,260489,34.84,20.85,14.75
4-February-2016,385.95,386.90,373.50,382.10,380.848012997014484497,853119,15010,324908676.00,351674,41.22,13.40,-3.85
3-February-2016,386.05,389.80,379.00,380.55,383.490276507141393084,800124,17252,306839774.00,279199,34.89,10.80,-5.50
2-February-2016,399.00,404.40,389.05,391.30,395.871581357984724770,834030,14650,330168775.00,189227,22.69,15.35,-7.70
1-February-2016,410.00,411.90,395.00,399.30,401.231067189989757574,621923,11098,249534829.00,162751,26.17,16.90,-10.70
29-January-2016,397.15,409.75,393.55,408.15,403.030224399047364652,891002,16387,359100736.00,160259,17.99,16.20,11.00
28-January-2016,416.95,416.95,404.00,406.60,410.282628258144385666,384498,8188,157752850.00,96288,25.04,12.95,-10.35
